label,seed,model,n,C_app,C_lo,C_hi,C_optimism_corr,CV_mean,CV_sd,NRI,IDI,CV_B_mean,CV_B_sd,CV_C_mean,CV_C_sd,CV_d_mean,CV_d_lo,CV_d_hi,NRI_C_vs_A,IDI_C_vs_A,NRI_B_vs_A,IDI_B_vs_A,NRI_diff,IDI_diff,HR,HR_lo,HR_hi,HR_p
OS,42,HR_Tx_3tier_1,133,,,,,,,,,,,,,,,,,,,,,,0.9509738326832214,0.4899082615626745,1.8459603591161755,0.8819130302342724
OS,42,HR_Tx_3tier_2,133,,,,,,,,,,,,,,,,,,,,,,1.2046119515574882,0.5421766696986734,2.676415336428281,0.647644636866073
OS,42,HR_HPV/P16_1,133,,,,,,,,,,,,,,,,,,,,,,1.947821249625517,0.3226178724448563,11.760066458008158,0.46736710483155297
OS,42,HR_HPV/P16_2,133,,,,,,,,,,,,,,,,,,,,,,0.7678618678794638,0.41059371905098513,1.4359982162077944,0.40822905730193604
OS,123,A_clinical,133,0.7977767265846736,0.7289675969725639,0.7864238410596026,0.7223426332044701,0.6896353211443244,0.07173121401926177,,,,,,,,,,,,,,,,,,,
OS,123,B_ajcc8th,133,0.8103122043519394,0.7560785241248817,0.804162724692526,0.7402235691085478,0.7139097200997727,0.07449637683167962,,,,,,,,,,,,,,,,,,,
OS,123,C_modified,133,0.8408230842005676,0.7848332544938506,0.8282580416272469,0.7783296416623913,0.7565665921078363,0.0653238219386569,,,,,,,,,,,,,,,,,,,
OS,123,B_vs_A,133,,,,,,,0.7542304593070106,0.05092521855993998,,,,,,,,,,,,,,,,,
OS,123,C_vs_A,133,,,,,,,0.9500402900886382,0.09741137252144322,,,,,,,,,,,,,,,,,
OS,123,C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,,,,,,,,,,,,,,,,,
OS,123,S2_C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,0.7139097200997727,0.07449637683167962,0.7565665921078363,0.0653238219386569,0.04265687200806359,-0.011561499660490882,0.12330508474576264,,,,,,,,,,
OS,123,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,0.9500402900886382,0.09741137252144322,0.7542304593070106,0.05092521855993998,0.19580983078162761,0.04648615396150324,,,,
OS,2026,A_clinical,133,0.7977767265846736,0.7308183538315989,0.783585619678335,0.7257010936577074,0.6915035474824697,0.08096317343822973,,,,,,,,,,,,,,,,,,,
OS,2026,B_ajcc8th,133,0.8103122043519394,0.7517029328287607,0.8052625354777673,0.743807588261044,0.7237242992527594,0.07655483319248522,,,,,,,,,,,,,,,,,,,
OS,2026,C_modified,133,0.8408230842005676,0.7805936613055818,0.8303098391674552,0.7834073671104875,0.7624500905951663,0.07159481416175333,,,,,,,,,,,,,,,,,,,
OS,2026,B_vs_A,133,,,,,,,0.7542304593070106,0.05092521855993998,,,,,,,,,,,,,,,,,
OS,2026,C_vs_A,133,,,,,,,0.9500402900886382,0.09741137252144322,,,,,,,,,,,,,,,,,
OS,2026,C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,,,,,,,,,,,,,,,,,
OS,2026,S2_C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,0.7237242992527594,0.07655483319248522,0.7624500905951663,0.07159481416175333,0.03872579134240697,-0.0243683032144571,0.10008950501644388,,,,,,,,,,
OS,2026,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,0.9500402900886382,0.09741137252144322,0.7542304593070106,0.05092521855993998,0.19580983078162761,0.04648615396150324,,,,
